link_id,river_velocity1,lambda1,lambda2,max_storage,infiltration,percolation,surface_velocity,tr_subsurface,tr_groundwater,temp_threshold,melt_factor
304633,0.75,0,0,100,5,2,0.2,3,100,0,5
304640,0.75,0,0,100,5,2,0.2,3,100,0,5
304641,0.75,0,0,100,5,2,0.2,3,100,0,5
304642,0.75,0,0,100,5,2,0.2,3,100,0,5
305399,0.75,0,0,100,5,2,0.2,3,100,0,5
306135,0.75,0,0,100,5,2,0.2,3,100,0,5
318556,0.75,0,0,100,5,2,0.2,3,100,0,5
308285,0.75,0,0,100,5,2,0.2,3,100,0,5
308293,0.75,0,0,100,5,2,0.2,3,100,0,5
308295,0.75,0,0,100,5,2,0.2,3,100,0,5
308296,0.75,0,0,100,5,2,0.2,3,100,0,5
308297,0.75,0,0,100,5,2,0.2,3,100,0,5
317436,0.75,0,0,100,5,2,0.2,3,100,0,5
317435,0.75,0,0,100,5,2,0.2,3,100,0,5
317252,0.75,0,0,100,5,2,0.2,3,100,0,5
317251,0.75,0,0,100,5,2,0.2,3,100,0,5
309607,0.75,0,0,100,5,2,0.2,3,100,0,5
316566,0.75,0,0,100,5,2,0.2,3,100,0,5
316559,0.75,0,0,100,5,2,0.2,3,100,0,5
316558,0.75,0,0,100,5,2,0.2,3,100,0,5
316556,0.75,0,0,100,5,2,0.2,3,100,0,5
316555,0.75,0,0,100,5,2,0.2,3,100,0,5
316552,0.75,0,0,100,5,2,0.2,3,100,0,5
311057,0.75,0,0,100,5,2,0.2,3,100,0,5
311058,0.75,0,0,100,5,2,0.2,3,100,0,5
311059,0.75,0,0,100,5,2,0.2,3,100,0,5
315194,0.75,0,0,100,5,2,0.2,3,100,0,5
315193,0.75,0,0,100,5,2,0.2,3,100,0,5
315192,0.75,0,0,100,5,2,0.2,3,100,0,5
315188,0.75,0,0,100,5,2,0.2,3,100,0,5
315187,0.75,0,0,100,5,2,0.2,3,100,0,5
315185,0.75,0,0,100,5,2,0.2,3,100,0,5
315182,0.75,0,0,100,5,2,0.2,3,100,0,5
315181,0.75,0,0,100,5,2,0.2,3,100,0,5
315180,0.75,0,0,100,5,2,0.2,3,100,0,5
315177,0.75,0,0,100,5,2,0.2,3,100,0,5
315175,0.75,0,0,100,5,2,0.2,3,100,0,5
315173,0.75,0,0,100,5,2,0.2,3,100,0,5
314726,0.75,0,0,100,5,2,0.2,3,100,0,5
314725,0.75,0,0,100,5,2,0.2,3,100,0,5
314724,0.75,0,0,100,5,2,0.2,3,100,0,5
311929,0.75,0,0,100,5,2,0.2,3,100,0,5
311930,0.75,0,0,100,5,2,0.2,3,100,0,5
311932,0.75,0,0,100,5,2,0.2,3,100,0,5
311933,0.75,0,0,100,5,2,0.2,3,100,0,5
314270,0.75,0,0,100,5,2,0.2,3,100,0,5
314100,0.75,0,0,100,5,2,0.2,3,100,0,5
313865,0.75,0,0,100,5,2,0.2,3,100,0,5
313864,0.75,0,0,100,5,2,0.2,3,100,0,5
313863,0.75,0,0,100,5,2,0.2,3,100,0,5
313862,0.75,0,0,100,5,2,0.2,3,100,0,5
313861,0.75,0,0,100,5,2,0.2,3,100,0,5
313859,0.75,0,0,100,5,2,0.2,3,100,0,5
313858,0.75,0,0,100,5,2,0.2,3,100,0,5
313857,0.75,0,0,100,5,2,0.2,3,100,0,5
313856,0.75,0,0,100,5,2,0.2,3,100,0,5
313854,0.75,0,0,100,5,2,0.2,3,100,0,5
313853,0.75,0,0,100,5,2,0.2,3,100,0,5
313851,0.75,0,0,100,5,2,0.2,3,100,0,5
313842,0.75,0,0,100,5,2,0.2,3,100,0,5
313833,0.75,0,0,100,5,2,0.2,3,100,0,5
308277,0.75,0,0,100,5,2,0.2,3,100,0,5
308278,0.75,0,0,100,5,2,0.2,3,100,0,5
312305,0.75,0,0,100,5,2,0.2,3,100,0,5
308272,0.75,0,0,100,5,2,0.2,3,100,0,5
308269,0.75,0,0,100,5,2,0.2,3,100,0,5
308268,0.75,0,0,100,5,2,0.2,3,100,0,5
308267,0.75,0,0,100,5,2,0.2,3,100,0,5
308266,0.75,0,0,100,5,2,0.2,3,100,0,5
308279,0.75,0,0,100,5,2,0.2,3,100,0,5
308265,0.75,0,0,100,5,2,0.2,3,100,0,5
308280,0.75,0,0,100,5,2,0.2,3,100,0,5
315203,0.75,0,0,100,5,2,0.2,3,100,0,5
310580,0.75,0,0,100,5,2,0.2,3,100,0,5
310576,0.75,0,0,100,5,2,0.2,3,100,0,5
310575,0.75,0,0,100,5,2,0.2,3,100,0,5
310574,0.75,0,0,100,5,2,0.2,3,100,0,5
310571,0.75,0,0,100,5,2,0.2,3,100,0,5
312108,0.75,0,0,100,5,2,0.2,3,100,0,5
308260,0.75,0,0,100,5,2,0.2,3,100,0,5
308283,0.75,0,0,100,5,2,0.2,3,100,0,5
308284,0.75,0,0,100,5,2,0.2,3,100,0,5
313848,0.75,0,0,100,5,2,0.2,3,100,0,5
315204,0.75,0,0,100,5,2,0.2,3,100,0,5
313847,0.75,0,0,100,5,2,0.2,3,100,0,5
306868,0.75,0,0,100,5,2,0.2,3,100,0,5
313846,0.75,0,0,100,5,2,0.2,3,100,0,5
313845,0.75,0,0,100,5,2,0.2,3,100,0,5
313844,0.75,0,0,100,5,2,0.2,3,100,0,5
308253,0.75,0,0,100,5,2,0.2,3,100,0,5
308254,0.75,0,0,100,5,2,0.2,3,100,0,5
308255,0.75,0,0,100,5,2,0.2,3,100,0,5
308259,0.75,0,0,100,5,2,0.2,3,100,0,5
313841,0.75,0,0,100,5,2,0.2,3,100,0,5
308257,0.75,0,0,100,5,2,0.2,3,100,0,5
308291,0.75,0,0,100,5,2,0.2,3,100,0,5
316034,0.75,0,0,100,5,2,0.2,3,100,0,5
313840,0.75,0,0,100,5,2,0.2,3,100,0,5
313839,0.75,0,0,100,5,2,0.2,3,100,0,5
308276,0.75,0,0,100,5,2,0.2,3,100,0,5
313837,0.75,0,0,100,5,2,0.2,3,100,0,5
316037,0.75,0,0,100,5,2,0.2,3,100,0,5
309413,0.75,0,0,100,5,2,0.2,3,100,0,5
309400,0.75,0,0,100,5,2,0.2,3,100,0,5
309412,0.75,0,0,100,5,2,0.2,3,100,0,5
309411,0.75,0,0,100,5,2,0.2,3,100,0,5
309406,0.75,0,0,100,5,2,0.2,3,100,0,5
309403,0.75,0,0,100,5,2,0.2,3,100,0,5
309402,0.75,0,0,100,5,2,0.2,3,100,0,5
309401,0.75,0,0,100,5,2,0.2,3,100,0,5
303886,0.75,0,0,100,5,2,0.2,3,100,0,5
313871,0.75,0,0,100,5,2,0.2,3,100,0,5
306717,0.75,0,0,100,5,2,0.2,3,100,0,5
313874,0.75,0,0,100,5,2,0.2,3,100,0,5
308112,0.75,0,0,100,5,2,0.2,3,100,0,5
308113,0.75,0,0,100,5,2,0.2,3,100,0,5
306137,0.75,0,0,100,5,2,0.2,3,100,0,5
302089,0.75,0,0,100,5,2,0.2,3,100,0,5
307570,0.75,0,0,100,5,2,0.2,3,100,0,5
303323,0.75,0,0,100,5,2,0.2,3,100,0,5
306134,0.75,0,0,100,5,2,0.2,3,100,0,5
303771,0.75,0,0,100,5,2,0.2,3,100,0,5
306871,0.75,0,0,100,5,2,0.2,3,100,0,5
303163,0.75,0,0,100,5,2,0.2,3,100,0,5
302434,0.75,0,0,100,5,2,0.2,3,100,0,5
303876,0.75,0,0,100,5,2,0.2,3,100,0,5
307569,0.75,0,0,100,5,2,0.2,3,100,0,5
302430,0.75,0,0,100,5,2,0.2,3,100,0,5
308292,0.75,0,0,100,5,2,0.2,3,100,0,5
308794,0.75,0,0,100,5,2,0.2,3,100,0,5
308795,0.75,0,0,100,5,2,0.2,3,100,0,5
308289,0.75,0,0,100,5,2,0.2,3,100,0,5
306136,0.75,0,0,100,5,2,0.2,3,100,0,5
305705,0.75,0,0,100,5,2,0.2,3,100,0,5
308638,0.75,0,0,100,5,2,0.2,3,100,0,5
308793,0.75,0,0,100,5,2,0.2,3,100,0,5
303598,0.75,0,0,100,5,2,0.2,3,100,0,5
301413,0.75,0,0,100,5,2,0.2,3,100,0,5
301414,0.75,0,0,100,5,2,0.2,3,100,0,5
309615,0.75,0,0,100,5,2,0.2,3,100,0,5
303760,0.75,0,0,100,5,2,0.2,3,100,0,5
308792,0.75,0,0,100,5,2,0.2,3,100,0,5
301612,0.75,0,0,100,5,2,0.2,3,100,0,5
302431,0.75,0,0,100,5,2,0.2,3,100,0,5
305539,0.75,0,0,100,5,2,0.2,3,100,0,5
302978,0.75,0,0,100,5,2,0.2,3,100,0,5
304384,0.75,0,0,100,5,2,0.2,3,100,0,5
306133,0.75,0,0,100,5,2,0.2,3,100,0,5
302777,0.75,0,0,100,5,2,0.2,3,100,0,5
313123,0.75,0,0,100,5,2,0.2,3,100,0,5
302269,0.75,0,0,100,5,2,0.2,3,100,0,5
308110,0.75,0,0,100,5,2,0.2,3,100,0,5
306276,0.75,0,0,100,5,2,0.2,3,100,0,5
302774,0.75,0,0,100,5,2,0.2,3,100,0,5
304044,0.75,0,0,100,5,2,0.2,3,100,0,5
301241,0.75,0,0,100,5,2,0.2,3,100,0,5
314431,0.75,0,0,100,5,2,0.2,3,100,0,5
306707,0.75,0,0,100,5,2,0.2,3,100,0,5
303885,0.75,0,0,100,5,2,0.2,3,100,0,5
301907,0.75,0,0,100,5,2,0.2,3,100,0,5
305541,0.75,0,0,100,5,2,0.2,3,100,0,5
304900,0.75,0,0,100,5,2,0.2,3,100,0,5
302981,0.75,0,0,100,5,2,0.2,3,100,0,5
302440,0.75,0,0,100,5,2,0.2,3,100,0,5
306544,0.75,0,0,100,5,2,0.2,3,100,0,5
302562,0.75,0,0,100,5,2,0.2,3,100,0,5
308290,0.75,0,0,100,5,2,0.2,3,100,0,5
302775,0.75,0,0,100,5,2,0.2,3,100,0,5
302771,0.75,0,0,100,5,2,0.2,3,100,0,5
305544,0.75,0,0,100,5,2,0.2,3,100,0,5
304892,0.75,0,0,100,5,2,0.2,3,100,0,5
303882,0.75,0,0,100,5,2,0.2,3,100,0,5
302979,0.75,0,0,100,5,2,0.2,3,100,0,5
303879,0.75,0,0,100,5,2,0.2,3,100,0,5
302980,0.75,0,0,100,5,2,0.2,3,100,0,5
303165,0.75,0,0,100,5,2,0.2,3,100,0,5
303432,0.75,0,0,100,5,2,0.2,3,100,0,5
313886,0.75,0,0,100,5,2,0.2,3,100,0,5
312115,0.75,0,0,100,5,2,0.2,3,100,0,5
302779,0.75,0,0,100,5,2,0.2,3,100,0,5
303322,0.75,0,0,100,5,2,0.2,3,100,0,5
302438,0.75,0,0,100,5,2,0.2,3,100,0,5
307904,0.75,0,0,100,5,2,0.2,3,100,0,5
301242,0.75,0,0,100,5,2,0.2,3,100,0,5
305039,0.75,0,0,100,5,2,0.2,3,100,0,5
301614,0.75,0,0,100,5,2,0.2,3,100,0,5
304205,0.75,0,0,100,5,2,0.2,3,100,0,5
311593,0.75,0,0,100,5,2,0.2,3,100,0,5
303593,0.75,0,0,100,5,2,0.2,3,100,0,5
308264,0.75,0,0,100,5,2,0.2,3,100,0,5
308263,0.75,0,0,100,5,2,0.2,3,100,0,5
303592,0.75,0,0,100,5,2,0.2,3,100,0,5
305536,0.75,0,0,100,5,2,0.2,3,100,0,5
300627,0.75,0,0,100,5,2,0.2,3,100,0,5
304644,0.75,0,0,100,5,2,0.2,3,100,0,5
302268,0.75,0,0,100,5,2,0.2,3,100,0,5
304648,0.75,0,0,100,5,2,0.2,3,100,0,5
313855,0.75,0,0,100,5,2,0.2,3,100,0,5
313852,0.75,0,0,100,5,2,0.2,3,100,0,5
300648,0.75,0,0,100,5,2,0.2,3,100,0,5
300647,0.75,0,0,100,5,2,0.2,3,100,0,5
300643,0.75,0,0,100,5,2,0.2,3,100,0,5
311938,0.75,0,0,100,5,2,0.2,3,100,0,5
307703,0.75,0,0,100,5,2,0.2,3,100,0,5
309404,0.75,0,0,100,5,2,0.2,3,100,0,5
316560,0.75,0,0,100,5,2,0.2,3,100,0,5
309198,0.75,0,0,100,5,2,0.2,3,100,0,5
309992,0.75,0,0,100,5,2,0.2,3,100,0,5
307704,0.75,0,0,100,5,2,0.2,3,100,0,5
316551,0.75,0,0,100,5,2,0.2,3,100,0,5
311228,0.75,0,0,100,5,2,0.2,3,100,0,5
309391,0.75,0,0,100,5,2,0.2,3,100,0,5
318547,0.75,0,0,100,5,2,0.2,3,100,0,5
317630,0.75,0,0,100,5,2,0.2,3,100,0,5
297394,0.75,0,0,100,5,2,0.2,3,100,0,5
315841,0.75,0,0,100,5,2,0.2,3,100,0,5
298181,0.75,0,0,100,5,2,0.2,3,100,0,5
316045,0.75,0,0,100,5,2,0.2,3,100,0,5
315839,0.75,0,0,100,5,2,0.2,3,100,0,5
316046,0.75,0,0,100,5,2,0.2,3,100,0,5
317093,0.75,0,0,100,5,2,0.2,3,100,0,5
317096,0.75,0,0,100,5,2,0.2,3,100,0,5
316224,0.75,0,0,100,5,2,0.2,3,100,0,5
317259,0.75,0,0,100,5,2,0.2,3,100,0,5
316896,0.75,0,0,100,5,2,0.2,3,100,0,5
316898,0.75,0,0,100,5,2,0.2,3,100,0,5
315211,0.75,0,0,100,5,2,0.2,3,100,0,5
316550,0.75,0,0,100,5,2,0.2,3,100,0,5
316902,0.75,0,0,100,5,2,0.2,3,100,0,5
298787,0.75,0,0,100,5,2,0.2,3,100,0,5
298788,0.75,0,0,100,5,2,0.2,3,100,0,5
299283,0.75,0,0,100,5,2,0.2,3,100,0,5
299281,0.75,0,0,100,5,2,0.2,3,100,0,5
318552,0.75,0,0,100,5,2,0.2,3,100,0,5
318318,0.75,0,0,100,5,2,0.2,3,100,0,5
316409,0.75,0,0,100,5,2,0.2,3,100,0,5
316903,0.75,0,0,100,5,2,0.2,3,100,0,5
317089,0.75,0,0,100,5,2,0.2,3,100,0,5
300632,0.75,0,0,100,5,2,0.2,3,100,0,5
317086,0.75,0,0,100,5,2,0.2,3,100,0,5
316904,0.75,0,0,100,5,2,0.2,3,100,0,5
317085,0.75,0,0,100,5,2,0.2,3,100,0,5
307905,0.75,0,0,100,5,2,0.2,3,100,0,5
317439,0.75,0,0,100,5,2,0.2,3,100,0,5
317437,0.75,0,0,100,5,2,0.2,3,100,0,5
317627,0.75,0,0,100,5,2,0.2,3,100,0,5
308470,0.75,0,0,100,5,2,0.2,3,100,0,5
317257,0.75,0,0,100,5,2,0.2,3,100,0,5
317258,0.75,0,0,100,5,2,0.2,3,100,0,5
318548,0.75,0,0,100,5,2,0.2,3,100,0,5
315840,0.75,0,0,100,5,2,0.2,3,100,0,5
296846,0.75,0,0,100,5,2,0.2,3,100,0,5
307442,0.75,0,0,100,5,2,0.2,3,100,0,5
309448,0.75,0,0,100,5,2,0.2,3,100,0,5
298009,0.75,0,0,100,5,2,0.2,3,100,0,5
307910,0.75,0,0,100,5,2,0.2,3,100,0,5
301246,0.75,0,0,100,5,2,0.2,3,100,0,5
301244,0.75,0,0,100,5,2,0.2,3,100,0,5
316411,0.75,0,0,100,5,2,0.2,3,100,0,5
312655,0.75,0,0,100,5,2,0.2,3,100,0,5
309197,0.75,0,0,100,5,2,0.2,3,100,0,5
316901,0.75,0,0,100,5,2,0.2,3,100,0,5
308642,0.75,0,0,100,5,2,0.2,3,100,0,5
313303,0.75,0,0,100,5,2,0.2,3,100,0,5
299277,0.75,0,0,100,5,2,0.2,3,100,0,5
307908,0.75,0,0,100,5,2,0.2,3,100,0,5
307909,0.75,0,0,100,5,2,0.2,3,100,0,5
299276,0.75,0,0,100,5,2,0.2,3,100,0,5
308115,0.75,0,0,100,5,2,0.2,3,100,0,5
295792,0.75,0,0,100,5,2,0.2,3,100,0,5
307702,0.75,0,0,100,5,2,0.2,3,100,0,5
308262,0.75,0,0,100,5,2,0.2,3,100,0,5
308270,0.75,0,0,100,5,2,0.2,3,100,0,5
308271,0.75,0,0,100,5,2,0.2,3,100,0,5
301731,0.75,0,0,100,5,2,0.2,3,100,0,5
301619,0.75,0,0,100,5,2,0.2,3,100,0,5
301610,0.75,0,0,100,5,2,0.2,3,100,0,5
307699,0.75,0,0,100,5,2,0.2,3,100,0,5
312818,0.75,0,0,100,5,2,0.2,3,100,0,5
297389,0.75,0,0,100,5,2,0.2,3,100,0,5
297390,0.75,0,0,100,5,2,0.2,3,100,0,5
297391,0.75,0,0,100,5,2,0.2,3,100,0,5
302974,0.75,0,0,100,5,2,0.2,3,100,0,5
302975,0.75,0,0,100,5,2,0.2,3,100,0,5
302976,0.75,0,0,100,5,2,0.2,3,100,0,5
299446,0.75,0,0,100,5,2,0.2,3,100,0,5
299450,0.75,0,0,100,5,2,0.2,3,100,0,5
297002,0.75,0,0,100,5,2,0.2,3,100,0,5
313879,0.75,0,0,100,5,2,0.2,3,100,0,5
313884,0.75,0,0,100,5,2,0.2,3,100,0,5
313885,0.75,0,0,100,5,2,0.2,3,100,0,5
308300,0.75,0,0,100,5,2,0.2,3,100,0,5
313693,0.75,0,0,100,5,2,0.2,3,100,0,5
313692,0.75,0,0,100,5,2,0.2,3,100,0,5
314103,0.75,0,0,100,5,2,0.2,3,100,0,5
307906,0.75,0,0,100,5,2,0.2,3,100,0,5
307441,0.75,0,0,100,5,2,0.2,3,100,0,5
303318,0.75,0,0,100,5,2,0.2,3,100,0,5
308471,0.75,0,0,100,5,2,0.2,3,100,0,5
308472,0.75,0,0,100,5,2,0.2,3,100,0,5
312310,0.75,0,0,100,5,2,0.2,3,100,0,5
299003,0.75,0,0,100,5,2,0.2,3,100,0,5
299002,0.75,0,0,100,5,2,0.2,3,100,0,5
299001,0.75,0,0,100,5,2,0.2,3,100,0,5
301238,0.75,0,0,100,5,2,0.2,3,100,0,5
303431,0.75,0,0,100,5,2,0.2,3,100,0,5
303438,0.75,0,0,100,5,2,0.2,3,100,0,5
314424,0.75,0,0,100,5,2,0.2,3,100,0,5
314426,0.75,0,0,100,5,2,0.2,3,100,0,5
314430,0.75,0,0,100,5,2,0.2,3,100,0,5
314432,0.75,0,0,100,5,2,0.2,3,100,0,5
297623,0.75,0,0,100,5,2,0.2,3,100,0,5
298783,0.75,0,0,100,5,2,0.2,3,100,0,5
298782,0.75,0,0,100,5,2,0.2,3,100,0,5
306876,0.75,0,0,100,5,2,0.2,3,100,0,5
303763,0.75,0,0,100,5,2,0.2,3,100,0,5
306872,0.75,0,0,100,5,2,0.2,3,100,0,5
315009,0.75,0,0,100,5,2,0.2,3,100,0,5
315010,0.75,0,0,100,5,2,0.2,3,100,0,5
315011,0.75,0,0,100,5,2,0.2,3,100,0,5
298633,0.75,0,0,100,5,2,0.2,3,100,0,5
298632,0.75,0,0,100,5,2,0.2,3,100,0,5
303868,0.75,0,0,100,5,2,0.2,3,100,0,5
303870,0.75,0,0,100,5,2,0.2,3,100,0,5
303873,0.75,0,0,100,5,2,0.2,3,100,0,5
303877,0.75,0,0,100,5,2,0.2,3,100,0,5
298629,0.75,0,0,100,5,2,0.2,3,100,0,5
303890,0.75,0,0,100,5,2,0.2,3,100,0,5
306722,0.75,0,0,100,5,2,0.2,3,100,0,5
306708,0.75,0,0,100,5,2,0.2,3,100,0,5
315189,0.75,0,0,100,5,2,0.2,3,100,0,5
297999,0.75,0,0,100,5,2,0.2,3,100,0,5
298006,0.75,0,0,100,5,2,0.2,3,100,0,5
298011,0.75,0,0,100,5,2,0.2,3,100,0,5
315208,0.75,0,0,100,5,2,0.2,3,100,0,5
306551,0.75,0,0,100,5,2,0.2,3,100,0,5
306550,0.75,0,0,100,5,2,0.2,3,100,0,5
298366,0.75,0,0,100,5,2,0.2,3,100,0,5
298359,0.75,0,0,100,5,2,0.2,3,100,0,5
298358,0.75,0,0,100,5,2,0.2,3,100,0,5
300956,0.75,0,0,100,5,2,0.2,3,100,0,5
306278,0.75,0,0,100,5,2,0.2,3,100,0,5
296306,0.75,0,0,100,5,2,0.2,3,100,0,5
304377,0.75,0,0,100,5,2,0.2,3,100,0,5
304381,0.75,0,0,100,5,2,0.2,3,100,0,5
306271,0.75,0,0,100,5,2,0.2,3,100,0,5
299859,0.75,0,0,100,5,2,0.2,3,100,0,5
299860,0.75,0,0,100,5,2,0.2,3,100,0,5
315414,0.75,0,0,100,5,2,0.2,3,100,0,5
306141,0.75,0,0,100,5,2,0.2,3,100,0,5
309196,0.75,0,0,100,5,2,0.2,3,100,0,5
316897,0.75,0,0,100,5,2,0.2,3,100,0,5
304630,0.75,0,0,100,5,2,0.2,3,100,0,5
313121,0.75,0,0,100,5,2,0.2,3,100,0,5
300032,0.75,0,0,100,5,2,0.2,3,100,0,5
300033,0.75,0,0,100,5,2,0.2,3,100,0,5
300035,0.75,0,0,100,5,2,0.2,3,100,0,5
305911,0.75,0,0,100,5,2,0.2,3,100,0,5
313122,0.75,0,0,100,5,2,0.2,3,100,0,5
300825,0.75,0,0,100,5,2,0.2,3,100,0,5
296840,0.75,0,0,100,5,2,0.2,3,100,0,5
298174,0.75,0,0,100,5,2,0.2,3,100,0,5
296142,0.75,0,0,100,5,2,0.2,3,100,0,5
310582,0.75,0,0,100,5,2,0.2,3,100,0,5
297204,0.75,0,0,100,5,2,0.2,3,100,0,5
310567,0.75,0,0,100,5,2,0.2,3,100,0,5
300194,0.75,0,0,100,5,2,0.2,3,100,0,5
300196,0.75,0,0,100,5,2,0.2,3,100,0,5
316408,0.75,0,0,100,5,2,0.2,3,100,0,5
309787,0.75,0,0,100,5,2,0.2,3,100,0,5
305554,0.75,0,0,100,5,2,0.2,3,100,0,5
305553,0.75,0,0,100,5,2,0.2,3,100,0,5
309986,0.75,0,0,100,5,2,0.2,3,100,0,5
300630,0.75,0,0,100,5,2,0.2,3,100,0,5
300625,0.75,0,0,100,5,2,0.2,3,100,0,5
298357,0.75,0,0,100,5,2,0.2,3,100,0,5
304202,0.75,0,0,100,5,2,0.2,3,100,0,5
304201,0.75,0,0,100,5,2,0.2,3,100,0,5
297994,0.75,0,0,100,5,2,0.2,3,100,0,5
315183,0.75,0,0,100,5,2,0.2,3,100,0,5
305555,0.75,0,0,100,5,2,0.2,3,100,0,5
306713,0.75,0,0,100,5,2,0.2,3,100,0,5
302769,0.75,0,0,100,5,2,0.2,3,100,0,5
298780,0.75,0,0,100,5,2,0.2,3,100,0,5
300953,0.75,0,0,100,5,2,0.2,3,100,0,5
297998,0.75,0,0,100,5,2,0.2,3,100,0,5
297995,0.75,0,0,100,5,2,0.2,3,100,0,5
300954,0.75,0,0,100,5,2,0.2,3,100,0,5
309388,0.75,0,0,100,5,2,0.2,3,100,0,5
299122,0.75,0,0,100,5,2,0.2,3,100,0,5
298362,0.75,0,0,100,5,2,0.2,3,100,0,5
306131,0.75,0,0,100,5,2,0.2,3,100,0,5
305538,0.75,0,0,100,5,2,0.2,3,100,0,5
296502,0.75,0,0,100,5,2,0.2,3,100,0,5
298999,0.75,0,0,100,5,2,0.2,3,100,0,5
305908,0.75,0,0,100,5,2,0.2,3,100,0,5
309983,0.75,0,0,100,5,2,0.2,3,100,0,5
298777,0.75,0,0,100,5,2,0.2,3,100,0,5
304203,0.75,0,0,100,5,2,0.2,3,100,0,5
308635,0.75,0,0,100,5,2,0.2,3,100,0,5
307902,0.75,0,0,100,5,2,0.2,3,100,0,5
305906,0.75,0,0,100,5,2,0.2,3,100,0,5
309381,0.75,0,0,100,5,2,0.2,3,100,0,5
308636,0.75,0,0,100,5,2,0.2,3,100,0,5
308274,0.75,0,0,100,5,2,0.2,3,100,0,5
311937,0.75,0,0,100,5,2,0.2,3,100,0,5
327384,0.75,0,0,100,5,2,0.2,3,100,0,5
306265,0.75,0,0,100,5,2,0.2,3,100,0,5
306875,0.75,0,0,100,5,2,0.2,3,100,0,5
309786,0.75,0,0,100,5,2,0.2,3,100,0,5
311765,0.75,0,0,100,5,2,0.2,3,100,0,5
306873,0.75,0,0,100,5,2,0.2,3,100,0,5
315191,0.75,0,0,100,5,2,0.2,3,100,0,5
303166,0.75,0,0,100,5,2,0.2,3,100,0,5
306874,0.75,0,0,100,5,2,0.2,3,100,0,5
315013,0.75,0,0,100,5,2,0.2,3,100,0,5
311939,0.75,0,0,100,5,2,0.2,3,100,0,5
308966,0.75,0,0,100,5,2,0.2,3,100,0,5
306272,0.75,0,0,100,5,2,0.2,3,100,0,5
317095,0.75,0,0,100,5,2,0.2,3,100,0,5
317097,0.75,0,0,100,5,2,0.2,3,100,0,5
303884,0.75,0,0,100,5,2,0.2,3,100,0,5
313302,0.75,0,0,100,5,2,0.2,3,100,0,5
301615,0.75,0,0,100,5,2,0.2,3,100,0,5
313843,0.75,0,0,100,5,2,0.2,3,100,0,5
312811,0.75,0,0,100,5,2,0.2,3,100,0,5
306716,0.75,0,0,100,5,2,0.2,3,100,0,5
312466,0.75,0,0,100,5,2,0.2,3,100,0,5
311424,0.75,0,0,100,5,2,0.2,3,100,0,5
302770,0.75,0,0,100,5,2,0.2,3,100,0,5
309619,0.75,0,0,100,5,2,0.2,3,100,0,5
305910,0.75,0,0,100,5,2,0.2,3,100,0,5
305547,0.75,0,0,100,5,2,0.2,3,100,0,5
309449,0.75,0,0,100,5,2,0.2,3,100,0,5
301237,0.75,0,0,100,5,2,0.2,3,100,0,5
300195,0.75,0,0,100,5,2,0.2,3,100,0,5
305202,0.75,0,0,100,5,2,0.2,3,100,0,5
304218,0.75,0,0,100,5,2,0.2,3,100,0,5
304219,0.75,0,0,100,5,2,0.2,3,100,0,5
307573,0.75,0,0,100,5,2,0.2,3,100,0,5
314097,0.75,0,0,100,5,2,0.2,3,100,0,5
300626,0.75,0,0,100,5,2,0.2,3,100,0,5
298003,0.75,0,0,100,5,2,0.2,3,100,0,5
304389,0.75,0,0,100,5,2,0.2,3,100,0,5
304387,0.75,0,0,100,5,2,0.2,3,100,0,5
313868,0.75,0,0,100,5,2,0.2,3,100,0,5
300823,0.75,0,0,100,5,2,0.2,3,100,0,5
308111,0.75,0,0,100,5,2,0.2,3,100,0,5
308282,0.75,0,0,100,5,2,0.2,3,100,0,5
304620,0.75,0,0,100,5,2,0.2,3,100,0,5
304621,0.75,0,0,100,5,2,0.2,3,100,0,5
304624,0.75,0,0,100,5,2,0.2,3,100,0,5
304625,0.75,0,0,100,5,2,0.2,3,100,0,5
313119,0.75,0,0,100,5,2,0.2,3,100,0,5
299640,0.75,0,0,100,5,2,0.2,3,100,0,5
304632,0.75,0,0,100,5,2,0.2,3,100,0,5
304634,0.75,0,0,100,5,2,0.2,3,100,0,5
303764,0.75,0,0,100,5,2,0.2,3,100,0,5
300821,0.75,0,0,100,5,2,0.2,3,100,0,5
317091,0.75,0,0,100,5,2,0.2,3,100,0,5
300636,0.75,0,0,100,5,2,0.2,3,100,0,5
300637,0.75,0,0,100,5,2,0.2,3,100,0,5
300638,0.75,0,0,100,5,2,0.2,3,100,0,5
298007,0.75,0,0,100,5,2,0.2,3,100,0,5
303317,0.75,0,0,100,5,2,0.2,3,100,0,5
316563,0.75,0,0,100,5,2,0.2,3,100,0,5
307440,0.75,0,0,100,5,2,0.2,3,100,0,5
308261,0.75,0,0,100,5,2,0.2,3,100,0,5
301247,0.75,0,0,100,5,2,0.2,3,100,0,5
315190,0.75,0,0,100,5,2,0.2,3,100,0,5
308275,0.75,0,0,100,5,2,0.2,3,100,0,5
314427,0.75,0,0,100,5,2,0.2,3,100,0,5
304595,0.75,0,0,100,5,2,0.2,3,100,0,5
302267,0.75,0,0,100,5,2,0.2,3,100,0,5
301620,0.75,0,0,100,5,2,0.2,3,100,0,5
307572,0.75,0,0,100,5,2,0.2,3,100,0,5
304611,0.75,0,0,100,5,2,0.2,3,100,0,5
304614,0.75,0,0,100,5,2,0.2,3,100,0,5
303878,0.75,0,0,100,5,2,0.2,3,100,0,5
304891,0.75,0,0,100,5,2,0.2,3,100,0,5
